"country_name","year","v2x_libdem","v2fsuffrage","e_migdppc","e_mipopula","e_pt_coup"
"Burundi",1990,0.092,0,1124,5505.113,0
"Burundi",1991,0.091,0,1149.8,5616.714,0
"Burundi",1992,0.109,0,1128.35,5728.316,0
"Burundi",1993,0.17,100,1075.62,5839.917,1
"Burundi",1994,0.175,100,1057.64,5951.518,0
"Burundi",1995,0.178,100,934.2,6063.12,0
"Burundi",1996,0.163,0,824.51,6174.721,2
"Burundi",1997,0.157,0,800.27,6286.322,0
"Burundi",1998,0.155,0,808.32,6397.923,0
"Burundi",1999,0.157,0,772.32,6509.525,0
"Burundi",2000,0.159,0,739.76,6621.126,0
"Cape Verde",1981,0.267,100,1447,301.364,0
"Cape Verde",1982,0.267,100,1470,306.686,0
"Cape Verde",1983,0.267,100,1588,312.009,0
"Cape Verde",1984,0.269,100,1626,317.331,0
"Cape Verde",1985,0.269,100,1742,322.653,0
"Cape Verde",1986,0.273,100,1766,327.975,0
"Cape Verde",1987,0.275,100,1817,333.297,0
"Cape Verde",1988,0.283,100,1898,338.62,0
"Cape Verde",1989,0.283,100,1980,343.942,0
"Cape Verde",1990,0.294,100,1965,349.264,0
"Cape Verde",1991,0.569,100,1988.31,354.538,0
"Cape Verde",1992,0.634,100,2029.6,359.811,0
"Cape Verde",1993,0.634,100,2159.22,365.085,0
"Cape Verde",1994,0.634,100,2291.08,370.358,0
"Cape Verde",1995,0.635,100,2444.9,375.632,0
"Cape Verde",1996,0.691,100,2594.1,380.906,0
"Cape Verde",1997,0.689,100,2777.47,386.179,0
"Cape Verde",1998,0.689,100,2999.62,391.453,0
"Cape Verde",1999,0.69,100,3346.88,396.726,0
"Cape Verde",2000,0.68,100,3583.59,402,0
"Central African Republic",1981,0.083,100,1219,2422.6,2
"Central African Republic",1982,0.067,0,1208,2496.2,0
"Central African Republic",1983,0.068,0,1105,2569.8,0
"Central African Republic",1984,0.068,0,1146,2643.4,0
"Central African Republic",1985,0.068,0,1148,2717,0
"Central African Republic",1986,0.07,0,1162,2790.6,0
"Central African Republic",1987,0.097,100,1079,2864.2,0
"Central African Republic",1988,0.116,100,1073,2937.8,0
"Central African Republic",1989,0.116,100,1070,3011.4,0
"Central African Republic",1990,0.122,100,1023,3085,0
"Central African Republic",1991,0.131,100,1007,3170.5,0
"Central African Republic",1992,0.148,100,965.19,3256,0
"Central African Republic",1993,0.203,100,933.06,3341.5,0
"Central African Republic",1994,0.225,100,952.02,3427,0
"Central African Republic",1995,0.223,100,978.56,3512.5,0
"Central African Republic",1996,0.223,100,885.89,3598,0
"Central African Republic",1997,0.223,100,917.48,3683.5,0
"Central African Republic",1998,0.222,100,936.24,3769,0
"Central African Republic",1999,0.218,100,967.84,3854.5,0
"Central African Republic",2000,0.218,100,963.95,3940,0
"Chile",1981,0.045,0,9427,11297.248,0
"Chile",1982,0.046,0,8016,11500.776,0
"Chile",1983,0.049,0,7667,11704.304,0
"Chile",1984,0.049,0,7992,11907.832,0
"Chile",1985,0.051,0,8024,12111.36,0
"Chile",1986,0.051,0,8325,12314.888,0
"Chile",1987,0.055,0,8721,12518.416,0
"Chile",1988,0.063,0,9199,12721.944,0
"Chile",1989,0.069,0,10005,12925.472,0
"Chile",1990,0.623,100,10203,13129,0
"Chile",1991,0.76,100,10746.49,13331.7,0
"Chile",1992,0.76,100,11773.3,13534.4,0
"Chile",1993,0.756,100,12296.93,13737.1,0
"Chile",1994,0.794,100,12692.55,13939.8,0
"Chile",1995,0.794,100,13715.93,14142.5,0
"Chile",1996,0.795,100,14433.32,14345.2,0
"Chile",1997,0.795,100,15079.83,14547.9,0
"Chile",1998,0.793,100,15259.54,14750.6,0
"Chile",1999,0.789,100,14846.42,14953.3,0
"Chile",2000,0.815,100,15211.62,15156,0
"Costa Rica",1981,0.776,100,7461,2371.929,0
"Costa Rica",1982,0.793,100,6751,2444.734,0
"Costa Rica",1983,0.791,100,6743,2517.539,0
"Costa Rica",1984,0.791,100,7065,2590.344,0
"Costa Rica",1985,0.791,100,6918,2663.15,0
"Costa Rica",1986,0.799,100,7087,2735.955,0
"Costa Rica",1987,0.804,100,7221,2808.76,0
"Costa Rica",1988,0.812,100,7270,2881.565,0
"Costa Rica",1989,0.818,100,7489,2954.37,0
"Costa Rica",1990,0.841,100,7567,3027.175,0
"Costa Rica",1991,0.845,100,7552.36,3095.513,0
"Costa Rica",1992,0.845,100,8038.77,3163.852,0
"Costa Rica",1993,0.845,100,8363.48,3232.19,0
"Costa Rica",1994,0.848,100,8479.57,3300.528,0
"Costa Rica",1995,0.848,100,8576.42,3368.866,0
"Costa Rica",1996,0.848,100,8446.78,3437.205,0
"Costa Rica",1997,0.843,100,8683.95,3505.543,0
"Costa Rica",1998,0.848,100,9053.85,3573.881,0
"Costa Rica",1999,0.848,100,9183.9,3642.22,0
"Costa Rica",2000,0.847,100,9319.77,3710.558,0
"Ecuador",1981,0.462,60,6664,8160.253,0
"Ecuador",1982,0.465,60,6558,8400.007,0
"Ecuador",1983,0.464,60,6252,8639.761,0
"Ecuador",1984,0.443,100,6336,8879.515,0
"Ecuador",1985,0.423,100,6433,9119.27,0
"Ecuador",1986,0.428,100,6452,9359.024,1
"Ecuador",1987,0.429,100,5893,9598.778,0
"Ecuador",1988,0.449,100,6357,9838.532,0
"Ecuador",1989,0.485,100,6207,10078.286,0
"Ecuador",1990,0.484,100,6221,10318.04,0
"Ecuador",1991,0.483,100,6513.34,10530.836,0
"Ecuador",1992,0.483,100,6715.47,10743.632,0
"Ecuador",1993,0.474,100,6770.18,10956.428,0
"Ecuador",1994,0.468,100,6940.09,11169.224,0
"Ecuador",1995,0.469,100,6985.16,11382.02,0
"Ecuador",1996,0.462,100,6993.64,11594.816,0
"Ecuador",1997,0.471,100,7181.1,11807.612,0
"Ecuador",1998,0.479,100,7307.17,12020.408,0
"Ecuador",1999,0.477,100,6884.79,12233.204,0
"Ecuador",2000,0.469,100,6908.24,12446,1
"France",1981,0.794,100,23655,55415.8,0
"France",1982,0.801,100,24120,55721.6,0
"France",1983,0.801,100,24300,56027.4,0
"France",1984,0.801,100,24519,56333.2,0
"France",1985,0.801,100,24755,56639,0
"France",1986,0.798,100,25238,56944.8,0
"France",1987,0.797,100,25756,57250.6,0
"France",1988,0.803,100,26763,57556.4,0
"France",1989,0.803,100,27576,57862.2,0
"France",1990,0.803,100,28129,58168,0
"France",1991,0.803,100,28294.26,58464.9,0
"France",1992,0.804,100,28619.8,58761.8,0
"France",1993,0.8,100,28336.16,59058.7,0
"France",1994,0.804,100,28907.98,59355.6,0
"France",1995,0.802,100,29418.86,59652.5,0
"France",1996,0.807,100,29736.64,59949.4,0
"France",1997,0.804,100,30341.81,60246.3,0
"France",1998,0.802,100,31323.08,60543.2,0
"France",1999,0.802,100,32284.61,60840.1,0
"France",2000,0.802,100,33409.68,61137,0
"Germany",1981,0.832,100,22553,78406.149,0
"Germany",1982,0.832,100,22380,78514.398,0
"Germany",1983,0.835,100,22840,78622.647,0
"Germany",1984,0.836,100,23564,78730.896,0
"Germany",1985,0.836,100,24133,78839.145,0
"Germany",1986,0.836,100,24657,78947.394,0
"Germany",1987,0.833,100,25027,79055.643,0
"Germany",1988,0.833,100,25759,79163.892,0
"Germany",1989,0.833,100,26393,79272.141,0
"Germany",1990,0.836,100,25391,79380.39,0
"Guatemala",1981,0.066,100,6256,6881.6,0
"Guatemala",1982,0.052,0,5903,7113.2,2
"Guatemala",1983,0.049,0,5585,7344.8,2
"Guatemala",1984,0.054,0,5469,7576.4,0
"Guatemala",1985,0.067,0,5292,7808,0
"Guatemala",1986,0.184,100,5136,8039.6,0
"Guatemala",1987,0.206,100,5098,8271.2,0
"Guatemala",1988,0.206,100,5086,8502.8,1
"Guatemala",1989,0.206,100,5144,8734.4,1
"Guatemala",1990,0.214,100,5165,8966,0
"Guatemala",1991,0.218,100,5166.55,9177.9,0
"Guatemala",1992,0.218,100,5303.6,9389.8,0
"Guatemala",1993,0.226,100,5382.98,9601.7,0
"Guatemala",1994,0.242,100,5414.54,9813.6,0
"Guatemala",1995,0.248,100,5501.04,10025.5,0
"Guatemala",1996,0.266,100,5511.9,10237.4,0
"Guatemala",1997,0.302,100,5601.21,10449.3,0
"Guatemala",1998,0.303,100,5730.65,10661.2,0
"Guatemala",1999,0.306,100,5824.88,10873.1,0
"Guatemala",2000,0.377,100,5860.27,11085,0
"Iran",1981,0.098,100,5887,41146.7,0
"Iran",1982,0.093,100,6535,42871.4,0
"Iran",1983,0.086,100,7108,44596.1,0
"Iran",1984,0.09,100,6951,46320.8,0
"Iran",1985,0.092,100,6853,48045.5,0
"Iran",1986,0.105,100,5984,49770.2,0
"Iran",1987,0.105,100,5713,51494.9,0
"Iran",1988,0.107,100,5249,53219.6,0
"Iran",1989,0.111,100,5303,54944.3,0
"Iran",1990,0.116,100,5620,56669,0
"Iran",1991,0.116,100,6380.55,57329.4,0
"Iran",1992,0.113,100,7036.32,57989.8,0
"Iran",1993,0.122,100,6914.77,58650.2,0
"Iran",1994,0.126,100,6884.71,59310.6,0
"Iran",1995,0.126,100,7093.73,59971,0
"Iran",1996,0.127,100,7746.41,60631.4,0
"Iran",1997,0.152,100,8113.72,61291.8,0
"Iran",1998,0.164,100,8458.39,61952.2,0
"Iran",1999,0.165,100,8714.63,62612.6,0
"Iran",2000,0.17,100,9104.76,63273,0
"Iraq",1981,0.063,100,8035,13723.026,0
"Iraq",1982,0.063,100,7704,14213.212,0
"Iraq",1983,0.063,100,6805,14703.398,0
"Iraq",1984,0.063,100,6593,15193.584,0
"Iraq",1985,0.063,100,6268,15683.77,0
"Iraq",1986,0.063,100,5992,16173.956,0
"Iraq",1987,0.063,100,6052,16664.142,0
"Iraq",1988,0.063,100,4635,17154.328,0
"Iraq",1989,0.063,100,4098,17644.514,0
"Iraq",1990,0.058,100,3918,18134.7,0
"Iraq",1991,0.055,100,1518.74,18588.792,1
"Iraq",1992,0.055,100,2046.18,19042.884,1
"Iraq",1993,0.055,100,2132.38,19496.976,0
"Iraq",1994,0.056,100,2108.54,19951.068,0
"Iraq",1995,0.056,100,1996.93,20405.16,1
"Iraq",1996,0.063,100,2337.52,20859.252,0
"Iraq",1997,0.066,100,2337.95,21313.344,0
"Iraq",1998,0.066,100,2794.79,21767.436,0
"Iraq",1999,0.066,100,3157.11,22221.528,0
"Iraq",2000,0.065,100,3649.49,22675.62,0
"Ireland",1981,0.734,100,13893,3411.72,0
"Ireland",1982,0.732,100,14061,3422.44,0
"Ireland",1983,0.733,100,13931,3433.16,0
"Ireland",1984,0.737,100,14435,3443.88,0
"Ireland",1985,0.74,100,14834,3454.6,0
"Ireland",1986,0.742,100,14768,3465.32,0
"Ireland",1987,0.747,100,15458,3476.04,0
"Ireland",1988,0.748,100,16313,3486.76,0
"Ireland",1989,0.75,100,17343,3497.48,0
"Ireland",1990,0.764,100,18838,3508.2,0
"Ireland",1991,0.774,100,19253.94,3536.549,0
"Ireland",1992,0.781,100,20032.72,3564.898,0
"Ireland",1993,0.782,100,20627.08,3593.247,0
"Ireland",1994,0.782,100,22004.81,3621.596,0
"Ireland",1995,0.785,100,24266.14,3649.945,0
"Ireland",1996,0.787,100,26562.91,3678.294,0
"Ireland",1997,0.8,100,29455.92,3706.643,0
"Ireland",1998,0.803,100,31908.65,3734.992,0
"Ireland",1999,0.803,100,35377.16,3763.341,0
"Ireland",2000,0.808,100,38806.5,3791.69,0
"Italy",1981,0.717,100,21041,56480.414,0
"Italy",1982,0.718,100,21123,56509.578,0
"Italy",1983,0.719,100,21345,56538.742,0
"Italy",1984,0.731,100,21868,56567.906,0
"Italy",1985,0.731,100,22469,56597.07,0
"Italy",1986,0.731,100,23106,56626.234,0
"Italy",1987,0.733,100,23824,56655.398,0
"Italy",1988,0.735,100,24743,56684.562,0
"Italy",1989,0.735,100,25454,56713.726,0
"Italy",1990,0.737,100,26003,56742.89,0
"Italy",1991,0.743,100,26570.36,56840.535,0
"Italy",1992,0.755,100,26960.61,56938.18,0
"Italy",1993,0.758,100,26902.4,57035.825,0
"Italy",1994,0.749,100,27668.26,57133.47,0
"Italy",1995,0.751,100,28666.35,57231.115,0
"Italy",1996,0.761,100,29231.28,57328.76,0
"Italy",1997,0.77,100,29960.7,57426.405,0
"Italy",1998,0.77,100,30649.63,57524.05,0
"Italy",1999,0.77,100,31340.48,57621.695,0
"Italy",2000,0.764,100,32716.98,57719.34,0
"Jordan",1981,0.119,0,7176,2272.732,0
"Jordan",1982,0.119,0,7401,2382.656,0
"Jordan",1983,0.119,0,7262,2492.581,0
"Jordan",1984,0.16,0,7599,2602.506,0
"Jordan",1985,0.166,0,7578,2712.43,0
"Jordan",1986,0.166,0,7973,2822.355,0
"Jordan",1987,0.166,0,7911,2932.28,0
"Jordan",1988,0.166,0,7571,3042.205,0
"Jordan",1989,0.172,100,6540,3152.129,0
"Jordan",1990,0.193,100,6044,3262.054,0
"Jordan",1991,0.193,100,5900.51,3435.705,0
"Jordan",1992,0.193,100,6456.12,3609.356,0
"Jordan",1993,0.193,100,6460.66,3783.007,0
"Jordan",1994,0.193,100,6538.17,3956.658,0
"Jordan",1995,0.193,100,6760.11,4130.309,0
"Jordan",1996,0.193,100,6783.23,4303.96,0
"Jordan",1997,0.192,100,6942.46,4477.611,0
"Jordan",1998,0.191,100,7120.49,4651.262,0
"Jordan",1999,0.192,100,7340.49,4824.913,0
"Jordan",2000,0.134,100,7621.84,4998.564,0
"Latvia",1991,0.502,100,13774.93,2634.849,0
"Latvia",1992,0.573,100,9411.19,2606.108,0
"Latvia",1993,0.631,100,8439.33,2577.366,0
"Latvia",1994,0.688,100,8704.27,2548.625,0
"Latvia",1995,0.68,100,8709.07,2519.884,0
"Latvia",1996,0.686,100,8947.27,2491.143,0
"Latvia",1997,0.7,100,9773.5,2462.402,0
"Latvia",1998,0.699,100,10429.77,2433.66,0
"Latvia",1999,0.7,100,10707.71,2404.919,0
"Latvia",2000,0.708,100,11309.74,2376.178,0
"Lesotho",1981,0.125,0,1564,1382.6,0
"Lesotho",1982,0.122,0,1576,1420.2,0
"Lesotho",1983,0.125,0,1561,1457.8,0
"Lesotho",1984,0.125,0,1589,1495.4,0
"Lesotho",1985,0.125,100,1600,1533,0
"Lesotho",1986,0.111,0,1645,1570.6,2
"Lesotho",1987,0.122,0,1621,1608.2,0
"Lesotho",1988,0.122,0,1736,1645.8,0
"Lesotho",1989,0.122,0,1804,1683.4,0
"Lesotho",1990,0.163,0,1882,1721,0
"Lesotho",1991,0.159,0,1853.54,1755.7,2
"Lesotho",1992,0.158,0,1914.62,1790.4,0
"Lesotho",1993,0.366,100,1903.68,1825.1,0
"Lesotho",1994,0.344,100,1924.09,1859.8,2
"Lesotho",1995,0.261,100,1888.7,1894.5,0
"Lesotho",1996,0.262,100,1931.66,1929.2,0
"Lesotho",1997,0.262,100,1940.31,1963.9,0
"Lesotho",1998,0.292,100,1922.68,1998.6,0
"Lesotho",1999,0.265,100,1923.9,2033.3,0
"Lesotho",2000,0.265,100,1967.43,2068,0
"Liberia",1981,0.045,0,3862,1875.748,0
"Liberia",1982,0.045,0,3813,1902.516,0
"Liberia",1983,0.045,0,3572,1929.285,0
"Liberia",1984,0.061,0,3443,1956.054,0
"Liberia",1985,0.087,0,3269,1982.823,1
"Liberia",1986,0.133,100,3129,2009.591,0
"Liberia",1987,0.133,100,3084,2036.36,0
"Liberia",1988,0.131,100,3070,2063.129,0
"Liberia",1989,0.054,100,3054,2089.897,0
"Liberia",1990,0.064,0,1690,2116.666,0
"Liberia",1991,0.184,0,1568.4,2174.499,0
"Liberia",1992,0.186,0,915.12,2232.333,0
"Liberia",1993,0.187,0,560.33,2290.166,0
"Liberia",1994,0.168,0,418.12,2348,1
"Liberia",1995,0.149,0,377.58,2405.833,0
"Liberia",1996,0.122,0,391.09,2463.666,0
"Liberia",1997,0.131,100,701.79,2521.5,0
"Liberia",1998,0.165,100,772.68,2579.333,0
"Liberia",1999,0.162,100,848.42,2637.167,0
"Liberia",2000,0.163,100,971.93,2695,0
"Malawi",1981,0.081,100,925,6469.732,0
"Malawi",1982,0.081,100,904,6810.428,0
"Malawi",1983,0.081,100,913,7151.124,0
"Malawi",1984,0.081,100,925,7491.821,0
"Malawi",1985,0.081,100,966,7832.518,0
"Malawi",1986,0.081,100,936,8173.214,0
"Malawi",1987,0.081,100,905,8513.91,0
"Malawi",1988,0.081,100,872,8854.607,0
"Malawi",1989,0.081,100,864,9195.304,0
"Malawi",1990,0.081,100,861,9536,0
"Malawi",1991,0.078,100,899.98,9738.4,0
"Malawi",1992,0.087,100,802.93,9940.8,0
"Malawi",1993,0.109,100,865.76,10143.2,0
"Malawi",1994,0.234,100,791.55,10345.6,0
"Malawi",1995,0.433,100,906.88,10548,0
"Malawi",1996,0.441,100,972.82,10750.4,0
"Malawi",1997,0.44,100,1005.85,10952.8,0
"Malawi",1998,0.44,100,986.03,11155.2,0
"Malawi",1999,0.405,100,989.84,11357.6,0
"Malawi",2000,0.379,100,967.09,11560,0
"Mongolia",1981,0.056,100,1714,1717.942,0
"Mongolia",1982,0.056,100,1814,1773.504,0
"Mongolia",1983,0.056,100,1876,1829.066,0
"Mongolia",1984,0.056,100,1940,1884.628,0
"Mongolia",1985,0.056,100,2004,1940.19,0
"Mongolia",1986,0.057,100,2142,1995.752,0
"Mongolia",1987,0.057,100,2168,2051.314,0
"Mongolia",1988,0.057,100,2227,2106.876,0
"Mongolia",1989,0.058,100,2232,2162.438,0
"Mongolia",1990,0.239,100,2123,2218,0
"Mongolia",1991,0.412,100,1976.02,2262.6,0
"Mongolia",1992,0.537,100,1841.01,2307.2,0
"Mongolia",1993,0.565,100,1846.23,2351.8,0
"Mongolia",1994,0.59,100,1955.48,2396.4,0
"Mongolia",1995,0.59,100,2147.83,2441,0
"Mongolia",1996,0.597,100,2271.8,2485.6,0
"Mongolia",1997,0.603,100,2445.01,2530.2,0
"Mongolia",1998,0.605,100,2620.49,2574.8,0
"Mongolia",1999,0.605,100,2801.86,2619.4,0
"Mongolia",2000,0.549,100,2936.06,2664,0
"Morocco",1981,0.152,100,3457,20012.043,0
"Morocco",1982,0.152,100,3725,20536.816,0
"Morocco",1983,0.152,100,3606,21061.589,0
"Morocco",1984,0.152,100,3657,21586.362,0
"Morocco",1985,0.152,100,3784,22111.135,0
"Morocco",1986,0.152,100,3977,22635.908,0
"Morocco",1987,0.152,100,3790,23160.681,0
"Morocco",1988,0.152,100,4077,23685.454,0
"Morocco",1989,0.152,100,4073,24210.227,0
"Morocco",1990,0.177,100,4130,24735,0
"Morocco",1991,0.185,100,4353.73,25279.9,0
"Morocco",1992,0.187,100,4194.45,25824.8,0
"Morocco",1993,0.191,100,4097.28,26369.7,0
"Morocco",1994,0.196,100,4461.06,26914.6,0
"Morocco",1995,0.196,100,4156.93,27459.5,0
"Morocco",1996,0.206,100,4603.65,28004.4,0
"Morocco",1997,0.201,100,4469.19,28549.3,0
"Morocco",1998,0.208,100,4729.18,29094.2,0
"Morocco",1999,0.208,100,4720.77,29639.1,0
"Morocco",2000,0.225,100,4753.64,30184,0
"Netherlands",1981,0.816,100,23153,14224.661,0
"Netherlands",1982,0.818,100,22780,14305.422,0
"Netherlands",1983,0.818,100,23086,14386.183,0
"Netherlands",1984,0.818,100,23750,14466.944,0
"Netherlands",1985,0.818,100,24361,14547.705,0
"Netherlands",1986,0.82,100,24893,14628.466,0
"Netherlands",1987,0.821,100,25085,14709.227,0
"Netherlands",1988,0.821,100,25574,14789.988,0
"Netherlands",1989,0.82,100,26612,14870.749,0
"Netherlands",1990,0.82,100,27515,14951.51,0
"Netherlands",1991,0.82,100,28126.78,15047.144,0
"Netherlands",1992,0.82,100,28555.73,15142.778,0
"Netherlands",1993,0.82,100,28880,15238.412,0
"Netherlands",1994,0.82,100,29727.56,15334.046,0
"Netherlands",1995,0.82,100,30680.35,15429.68,0
"Netherlands",1996,0.82,100,31811.74,15525.314,0
"Netherlands",1997,0.816,100,33199.63,15620.948,0
"Netherlands",1998,0.806,100,34688.55,15716.582,0
"Netherlands",1999,0.818,100,36409.08,15812.216,0
"Netherlands",2000,0.813,100,37899.95,15907.85,0
"Panama",1981,0.082,100,7313,2003.3,0
"Panama",1982,0.075,100,7444,2046.6,0
"Panama",1983,0.075,100,7186,2089.9,0
"Panama",1984,0.081,100,7192,2133.2,0
"Panama",1985,0.081,100,7404,2176.5,0
"Panama",1986,0.077,100,7578,2219.8,0
"Panama",1987,0.077,100,7653,2263.1,0
"Panama",1988,0.077,100,6743,2306.4,1
"Panama",1989,0.08,100,6715,2349.7,1
"Panama",1990,0.28,100,7119,2393,0
"Panama",1991,0.522,100,7659.47,2443.7,0
"Panama",1992,0.533,100,8148.63,2494.4,0
"Panama",1993,0.534,100,8450.67,2545.1,0
"Panama",1994,0.543,100,8549.65,2595.8,0
"Panama",1995,0.546,100,8555.78,2646.5,0
"Panama",1996,0.546,100,8652.08,2697.2,0
"Panama",1997,0.546,100,9054.72,2747.9,0
"Panama",1998,0.541,100,9560.34,2798.6,0
"Panama",1999,0.539,100,9784.69,2849.3,0
"Panama",2000,0.571,100,9898.79,2900,0
"Qatar",1981,0.078,0,37307,257.9,0
"Qatar",1982,0.078,0,29046,278.8,0
"Qatar",1983,0.078,0,23146,299.7,0
"Qatar",1984,0.078,0,20354,320.6,0
"Qatar",1985,0.078,0,16558,341.5,0
"Qatar",1986,0.078,0,12881,362.4,0
"Qatar",1987,0.078,0,12819,383.3,0
"Qatar",1988,0.078,0,12492,404.2,0
"Qatar",1989,0.079,0,12137,425.1,0
"Qatar",1990,0.085,0,11705,446,0
"Qatar",1991,0.085,0,12417.64,464.1,0
"Qatar",1992,0.085,0,15042.12,482.2,0
"Qatar",1993,0.085,0,16221.05,500.3,0
"Qatar",1994,0.085,0,17955.31,518.4,0
"Qatar",1995,0.086,0,19959.7,536.5,2
"Qatar",1996,0.09,0,22395.26,554.6,1
"Qatar",1997,0.091,0,30989.15,572.7,0
"Qatar",1998,0.091,0,36448.06,590.8,0
"Qatar",1999,0.091,0,40135.17,608.9,0
"Qatar",2000,0.093,0,45788.12,627,0
"Sierra Leone",1981,0.083,100,1615,3424.1,0
"Sierra Leone",1982,0.084,100,1610,3513.2,0
"Sierra Leone",1983,0.084,100,1575,3602.3,0
"Sierra Leone",1984,0.084,100,1608,3691.4,0
"Sierra Leone",1985,0.084,100,1610,3780.5,0
"Sierra Leone",1986,0.086,100,1597,3869.6,0
"Sierra Leone",1987,0.087,100,1624,3958.7,1
"Sierra Leone",1988,0.087,100,1626,4047.8,0
"Sierra Leone",1989,0.087,100,1642,4136.9,0
"Sierra Leone",1990,0.086,100,1635,4226,0
"Sierra Leone",1991,0.067,100,1467.39,4285,0
"Sierra Leone",1992,0.053,0,1354.97,4344,2
"Sierra Leone",1993,0.035,0,1405.16,4403,0
"Sierra Leone",1994,0.037,0,1500.21,4462,0
"Sierra Leone",1995,0.038,0,1383.11,4521,1
"Sierra Leone",1996,0.12,100,1060.56,4580,2
"Sierra Leone",1997,0.094,0,885.3,4639,2
"Sierra Leone",1998,0.077,100,882.73,4698,0
"Sierra Leone",1999,0.084,100,814.12,4757,0
"Sierra Leone",2000,0.09,100,828.79,4816,0
"Spain",1981,0.796,100,13895,37674.601,1
"Spain",1982,0.796,100,14045,37860.842,0
"Spain",1983,0.808,100,14237,38047.083,0
"Spain",1984,0.808,100,14308,38233.324,0
"Spain",1985,0.808,100,14690,38419.565,0
"Spain",1986,0.808,100,15237,38605.806,0
"Spain",1987,0.814,100,16268,38792.047,0
"Spain",1988,0.814,100,17272,38978.288,0
"Spain",1989,0.815,100,18359,39164.529,0
"Spain",1990,0.817,100,19215,39350.77,0
"Spain",1991,0.817,100,19958.06,39417.301,0
"Spain",1992,0.817,100,20329.17,39483.832,0
"Spain",1993,0.826,100,20056.54,39550.363,0
"Spain",1994,0.825,100,20673.95,39616.894,0
"Spain",1995,0.825,100,21522.1,39683.425,0
"Spain",1996,0.827,100,22185.07,39749.956,0
"Spain",1997,0.828,100,23113.62,39816.487,0
"Spain",1998,0.828,100,24284.86,39883.018,0
"Spain",1999,0.828,100,25549.54,39949.549,0
"Spain",2000,0.82,100,26994.86,40016.08,0
"Syria",1981,0.036,100,10984,9139.829,0
"Syria",1982,0.036,100,10817,9506.076,1
"Syria",1983,0.038,100,10581,9872.322,0
"Syria",1984,0.038,100,9792,10238.569,0
"Syria",1985,0.038,100,10026,10604.816,0
"Syria",1986,0.038,100,9200,10971.063,0
"Syria",1987,0.036,100,9055,11337.31,0
"Syria",1988,0.036,100,9913,11703.556,0
"Syria",1989,0.036,100,8735,12069.803,0
"Syria",1990,0.039,100,9087,12436.05,0
"Syria",1991,0.039,100,9424.12,12823.011,0
"Syria",1992,0.039,100,10002.28,13209.972,0
"Syria",1993,0.039,100,10072.49,13596.933,0
"Syria",1994,0.039,100,9969.37,13983.894,0
"Syria",1995,0.04,100,9856.48,14370.855,0
"Syria",1996,0.04,100,9517.37,14757.816,0
"Syria",1997,0.04,100,8826.77,15144.777,0
"Syria",1998,0.041,100,8742.97,15531.738,0
"Syria",1999,0.041,100,7960.29,15918.699,0
"Syria",2000,0.053,100,7668.07,16305.66,0
"Tunisia",1981,0.159,100,4830,6619.965,0
"Tunisia",1982,0.161,100,4713,6796.746,0
"Tunisia",1983,0.161,100,4844,6973.528,0
"Tunisia",1984,0.161,100,4890,7150.31,0
"Tunisia",1985,0.161,100,5039,7327.092,0
"Tunisia",1986,0.161,100,4841,7503.873,0
"Tunisia",1987,0.156,100,5043,7680.655,2
"Tunisia",1988,0.076,100,4940,7857.437,0
"Tunisia",1989,0.078,100,5023,8034.218,0
"Tunisia",1990,0.092,100,5316,8211,0
"Tunisia",1991,0.092,100,5446.23,8346.7,0
"Tunisia",1992,0.092,100,5789.96,8482.4,0
"Tunisia",1993,0.091,100,5843.07,8618.1,0
"Tunisia",1994,0.09,100,5968.84,8753.8,0
"Tunisia",1995,0.09,100,6048.75,8889.5,0
"Tunisia",1996,0.09,100,6388.39,9025.2,0
"Tunisia",1997,0.09,100,6680.1,9160.9,0
"Tunisia",1998,0.09,100,6944.66,9296.6,0
"Tunisia",1999,0.09,100,7297.47,9432.3,0
"Tunisia",2000,0.09,100,7548.44,9568,0
"Turkey",1981,0.058,0,6201,46199.3,0
"Turkey",1982,0.064,0,6381,47350.6,0
"Turkey",1983,0.134,100,6489,48501.9,0
"Turkey",1984,0.292,100,6736,49653.2,0
"Turkey",1985,0.292,100,6958,50804.5,0
"Turkey",1986,0.294,100,7323,51955.8,0
"Turkey",1987,0.304,100,7838,53107.1,0
"Turkey",1988,0.34,100,8019,54258.4,0
"Turkey",1989,0.34,100,7992,55409.7,0
"Turkey",1990,0.368,100,8606,56561,0
"Turkey",1991,0.379,100,8658.38,57637.8,0
"Turkey",1992,0.391,100,9150.43,58714.6,0
"Turkey",1993,0.391,100,9865.3,59791.4,0
"Turkey",1994,0.392,100,9308.7,60868.2,0
"Turkey",1995,0.392,100,9962.54,61945,0
"Turkey",1996,0.399,100,10644.63,63021.8,0
"Turkey",1997,0.413,100,11432.44,64098.6,0
"Turkey",1998,0.406,100,11772.83,65175.4,0
"Turkey",1999,0.429,100,11151.67,66252.2,0
"Turkey",2000,0.452,100,11904.01,67329,0
"Ukraine",1991,0.281,100,8899.1,51360.808,0
"Ukraine",1992,0.347,100,8130.28,51099.336,0
"Ukraine",1993,0.382,100,7090.26,50837.864,0
"Ukraine",1994,0.376,100,5585.41,50576.392,0
"Ukraine",1995,0.348,100,5024.18,50314.92,0
"Ukraine",1996,0.341,100,4636.63,50053.448,0
"Ukraine",1997,0.313,100,4612.4,49791.976,0
"Ukraine",1998,0.273,100,4640.2,49530.504,0
