"age","campaign_interest","vote_primary","vote_pres","right_track","ideology","govt_corrupt"
30,3,-1,-1,2,4,2
80,1,-1,-1,2,99,3
65,1,-1,-1,1,5,4
76,1,-1,-1,2,2,2
39,1,5,-1,2,2,3
60,1,-1,-1,1,6,2
40,1,-1,-1,1,99,5
37,1,-1,-1,1,2,4
42,3,-1,-1,2,2,2
63,1,1,-1,2,2,3
54,1,8,-1,2,4,2
25,1,-1,-1,2,99,2
29,2,10,-1,2,99,2
25,2,5,-1,2,1,2
73,1,4,-1,2,2,3
22,2,-1,-1,2,99,2
80,1,-1,-1,1,6,3
36,1,6,-1,2,2,3
39,1,2,-1,2,4,3
35,1,-1,-1,2,2,4
25,1,6,-1,2,2,3
29,3,-1,-1,2,3,3
48,2,-1,-1,1,7,3
64,1,-1,-1,2,4,3
80,1,8,-1,2,6,4
80,2,-1,-1,-9,7,2
65,1,1,-1,2,2,3
56,3,-1,-1,2,99,3
39,3,-1,-1,1,6,2
58,3,-1,-1,2,5,4
56,2,8,-1,1,99,3
65,2,-1,-1,1,5,4
80,1,1,-1,2,2,3
48,1,-1,-1,1,7,3
65,3,-1,-1,2,4,3
30,2,-1,-1,1,6,2
80,3,8,2,2,6,4
39,2,8,-1,2,5,3
22,1,-1,-1,2,3,4
69,2,-1,-1,2,99,4
46,2,-1,-1,1,7,3
37,2,2,-1,2,4,4
-9,1,-1,-1,1,6,3
31,2,5,-1,2,1,2
65,1,8,-1,1,7,3
67,1,8,-1,2,6,4
80,1,1,-1,2,3,2
57,2,-1,-1,2,5,3
56,1,7,-1,2,3,4
31,2,-1,-1,2,99,2
44,2,9,-1,2,5,3
33,1,-1,-1,2,3,3
73,1,6,-1,2,4,3
70,1,1,-1,2,1,2
39,3,8,-1,1,6,4
62,2,-1,-1,2,4,3
45,1,-1,-1,1,6,3
18,3,-1,-1,2,4,2
22,1,5,-1,2,1,2
29,1,5,-1,2,3,2
24,2,-1,-1,1,6,2
56,3,-1,-1,2,4,2
33,1,8,-1,1,4,4
55,1,6,-1,2,2,2
34,1,-1,-1,1,7,2
70,1,1,-1,2,3,4
60,1,8,-1,1,5,3
35,3,8,-1,2,4,2
41,1,1,1,2,6,2
48,1,8,-1,1,6,3
51,1,8,-1,2,6,3
53,3,8,-1,2,4,3
80,1,-1,-1,1,4,4
34,2,-1,-1,2,5,3
65,1,10,-1,2,5,3
65,1,-1,-1,2,7,3
58,1,-1,-1,2,2,3
75,1,-1,-1,1,5,2
42,3,5,-1,2,6,2
34,2,-1,-1,2,5,3
50,3,1,-1,2,99,2
40,1,-1,-1,2,3,4
71,2,-1,-1,2,4,4
53,1,6,-1,2,2,4
62,2,-1,-1,2,4,3
43,3,1,-1,1,99,3
64,1,1,-1,2,4,3
47,3,5,-1,2,2,4
58,1,-1,-1,1,7,3
52,1,-1,-1,1,7,2
61,1,-1,-1,1,4,3
80,2,-1,-1,2,4,3
63,1,-1,-1,1,6,4
64,2,-1,-1,2,4,4
38,2,-1,-1,2,4,2
57,1,-1,-1,2,4,2
71,1,8,-1,1,7,4
32,1,-1,-1,2,4,3
70,1,8,-1,1,1,2
40,1,-1,-1,2,5,2
66,2,-1,-1,1,3,4
33,2,-1,-1,2,6,4
33,2,-1,-1,1,99,2
65,1,-1,-1,2,4,2
58,1,8,-1,1,99,2
40,2,5,-1,2,2,4
53,1,8,-1,1,6,2
70,1,5,-1,2,1,3
35,2,-1,-1,2,4,3
74,1,-1,-1,1,7,3
49,2,8,-1,1,7,3
48,2,-1,-1,2,99,5
79,2,-1,-1,2,99,2
33,2,-1,-1,2,6,2
60,1,-1,-1,2,6,2
67,2,-1,-1,2,4,3
43,2,-1,-1,2,6,4
-9,1,-1,-1,1,6,4
75,1,-1,-1,2,99,2
80,1,8,-1,1,5,4
60,3,-1,-1,2,5,2
33,1,-1,1,2,3,2
59,1,8,-1,2,6,4
27,2,-1,-1,2,4,2
67,2,5,-1,1,5,2
35,1,-1,-1,2,7,2
50,2,1,-1,2,6,1
74,1,8,-1,2,6,4
37,2,-1,-1,1,6,3
41,2,-1,-1,2,4,3
76,2,1,-1,2,3,4
51,3,1,-1,2,4,4
35,1,-1,-1,1,6,2
76,2,5,-1,2,2,3
73,1,-1,-1,2,6,4
36,2,-1,-1,1,99,3
58,3,-1,-1,2,99,3
41,2,-1,-1,2,1,2
23,2,6,-1,2,2,2
50,1,6,-1,2,1,2
70,1,8,-1,1,7,2
61,2,-1,-1,2,99,3
44,2,8,-1,1,6,3
24,1,5,-1,2,1,2
71,1,8,-1,2,6,3
45,1,-1,-1,2,4,2
-9,1,-1,-1,2,4,2
-9,1,10,-1,2,4,-9
73,1,-1,-1,2,4,2
59,1,-1,-1,1,5,2
21,3,-1,-1,2,2,4
41,1,8,-1,1,7,2
61,2,5,1,2,5,4
18,2,-1,-1,1,4,4
19,3,-1,-1,1,1,3
50,3,-1,-1,2,4,4
40,2,-1,-1,2,5,2
28,1,-1,-1,2,2,2
-9,2,10,-1,2,4,4
34,1,8,-1,1,6,3
30,1,1,-1,2,4,2
64,2,8,-1,1,6,2
39,2,5,-1,2,1,3
33,1,-1,-1,1,7,2
-9,1,-1,-1,2,4,3
72,3,1,-1,2,99,4
69,1,1,1,2,3,2
57,1,8,-1,1,6,3
72,1,1,-1,2,3,4
44,1,-1,-1,2,4,3
57,2,8,-1,1,99,3
67,1,-1,1,2,99,2
54,1,5,-1,2,1,2
67,1,6,1,2,2,4
72,1,1,-1,2,2,4
31,2,-1,-1,2,5,4
69,1,-1,-1,2,6,2
33,3,-1,-1,2,3,2
57,1,-1,-1,2,5,3
46,3,-1,-1,1,5,1
73,1,1,-1,2,5,4
64,2,-1,-1,2,4,2
18,2,-1,-1,2,99,3
66,1,-1,-1,2,6,3
36,2,8,2,1,6,4
64,2,1,-1,2,2,2
45,1,-1,-1,2,1,2
41,1,1,-1,2,2,2
29,3,-1,-1,2,2,1
53,1,-1,-1,2,2,3
65,1,-1,-1,1,6,3
62,1,-1,-1,2,3,2
79,2,-1,-1,1,6,4
62,2,-1,-1,2,99,4
73,1,7,-1,2,2,3
64,1,-1,-1,1,6,1
70,1,8,-1,1,6,3
52,2,-1,-1,2,5,2
20,1,-1,-1,2,99,1
54,1,-1,-1,2,4,5
41,1,8,-1,2,5,2
72,1,-1,-1,2,99,4
29,2,1,-1,2,3,4
43,2,-1,-1,2,4,2
31,1,-1,-1,2,3,3
69,2,6,-1,2,2,4
39,1,5,-1,2,2,3
71,1,1,-1,2,3,4
43,2,1,-1,2,99,2
23,2,-1,-1,1,4,1
77,1,1,1,2,2,4
47,2,5,-1,2,1,2
26,2,10,-1,2,4,3
29,1,1,1,2,4,3
30,1,4,-1,2,2,4
80,1,8,-1,1,99,2
43,1,6,-1,2,2,4
50,1,8,-1,1,6,2
28,1,-1,-1,2,99,3
41,2,10,-1,2,99,1
46,1,8,-1,1,5,4
39,2,-1,-1,2,2,2
64,2,10,-1,1,4,2
44,3,1,-1,2,4,2
30,1,1,-1,2,2,3
27,1,5,-1,2,1,2
53,3,-1,-1,2,99,-9
68,1,-1,-1,1,5,3
66,2,8,-1,2,6,3
26,2,-1,-1,1,6,3
47,1,-1,-1,2,4,3
75,1,1,-1,2,2,4
43,1,1,-1,2,4,3
65,1,8,-1,2,6,2
60,2,4,-1,2,4,2
39,2,-1,-1,2,3,3
56,1,-1,-1,2,2,3
80,1,8,-1,1,6,3
-9,3,-1,-1,2,99,2
40,1,1,1,2,99,3
40,2,-1,-1,2,4,4
33,2,1,-1,2,2,3
24,3,5,-1,2,2,2
49,1,-1,-1,2,3,2
80,2,1,1,2,4,4
57,2,-1,-1,1,4,-9
-9,1,-1,-1,2,99,4
71,1,8,-1,1,7,3
37,1,-1,-1,2,99,3
74,1,6,-1,2,2,3
18,2,-1,-1,2,99,1
28,1,5,-1,2,1,2
60,1,-1,-1,2,3,3
38,1,-1,-1,1,4,2
41,2,1,-1,2,2,3
65,1,1,-1,2,99,3
67,2,-1,-1,1,6,3
-9,2,-1,-1,2,99,-9
66,1,1,-1,2,4,2
46,1,-1,-1,2,3,2
40,2,8,-1,2,99,3
56,2,-1,-1,1,7,4
-9,2,-1,-1,2,4,2
73,1,-1,-1,2,2,2
71,3,-1,-1,2,3,3
80,1,1,-1,2,5,4
51,1,1,-1,2,5,4
34,1,5,-1,2,1,3
-9,2,8,-1,1,5,2
27,1,-1,-1,2,4,2
-9,1,-1,-1,2,99,2
22,3,-1,-1,1,5,1
48,1,-1,-1,2,4,3
28,2,-1,-1,2,5,2
79,1,8,-1,2,4,2
31,1,8,-1,1,6,3
70,1,1,-1,2,3,4
58,1,8,-1,1,6,2
80,1,-1,-1,1,6,3
55,2,4,-1,2,3,3
60,2,1,-1,2,4,4
57,1,-1,-1,2,7,1
68,1,8,-1,1,6,3
73,1,8,-1,1,6,2
75,1,-1,-1,1,5,2
27,1,6,-1,2,4,2
76,3,8,-1,1,99,3
20,3,-1,-1,2,3,4
32,2,1,-1,2,1,3
37,2,-1,-1,2,4,4
-9,3,-1,-1,2,5,2
78,1,1,-1,2,3,2
53,1,2,-1,2,99,2
26,1,-1,-1,2,99,3
64,1,-1,-1,2,3,3
60,2,1,1,2,99,4
55,1,6,-1,2,2,2
20,3,-1,-1,2,4,2
58,1,8,-1,2,6,3
75,1,-1,-1,2,6,4
63,2,-1,-1,1,6,3
65,3,8,-1,1,6,4
31,2,-1,-1,2,5,4
50,1,-1,-1,2,6,4
67,3,-1,3,2,99,2
60,2,8,-1,1,4,3
80,1,8,-1,1,6,3
64,3,-1,-1,2,99,5
24,3,-1,-1,2,2,3
74,1,-1,1,2,4,2
60,1,6,-1,2,4,2
65,2,8,-1,1,6,4
75,1,1,-1,2,4,4
30,2,-1,-1,2,2,4
30,2,-1,-1,1,4,2
45,1,8,-1,1,4,3
43,1,-1,-1,2,2,3
60,2,5,-1,2,3,1
66,2,-1,-1,1,4,4
35,1,-1,-1,2,7,2
40,2,1,-1,2,4,4
80,1,-1,-1,1,7,3
38,3,-1,-1,2,5,2
60,1,-1,-1,2,6,4
26,2,-1,-1,2,4,2
60,1,-1,-1,1,6,3
70,1,4,-1,2,2,3
49,3,-1,-1,2,4,3
54,3,3,1,2,2,1
43,3,-1,-1,1,99,2
57,3,-1,-1,1,5,4
34,2,-1,5,2,2,3
65,1,4,-1,2,2,3
68,2,1,-1,2,4,3
68,2,8,-1,1,5,4
28,3,-1,-1,2,4,3
67,3,-1,-1,2,99,2
72,2,1,-1,2,4,3
59,1,1,-1,2,2,4
46,2,-1,-1,2,4,3
35,1,-1,-1,2,5,4
64,1,1,-1,2,3,4
49,2,1,1,2,99,4
27,3,-1,-1,2,99,1
61,1,1,-1,2,4,3
68,1,3,-1,2,2,2
61,3,-1,-1,2,4,2
62,1,4,-1,2,4,4
55,1,5,-1,2,2,3
56,2,-1,-1,2,99,5
23,1,-1,-1,2,2,2
79,3,-1,-1,2,99,3
80,1,-1,-1,2,99,3
80,2,1,-1,2,4,4
80,1,1,1,2,5,4
39,1,1,-1,2,2,1
18,3,-1,-1,2,5,3
29,3,-1,-1,2,3,3
67,1,5,-1,2,1,3
68,1,9,-1,2,4,4
22,3,-1,-1,1,6,3
-9,2,-1,-1,1,4,2
41,2,8,-1,1,6,3
41,1,-1,-1,2,99,3
36,2,-1,-1,2,4,4
-9,2,-1,-1,1,5,2
-9,1,1,-1,2,2,-9
30,2,-1,-1,2,6,4
-9,2,-1,-1,2,4,2
20,2,-1,-1,1,4,3
53,1,8,-1,2,7,2
47,2,-1,-1,2,4,3
43,2,8,-1,1,5,4
63,3,-1,-1,1,99,2
22,3,-1,-1,1,6,2
80,1,8,2,2,6,3
73,1,1,-1,2,2,3
31,3,1,-1,2,3,3
57,2,-1,-1,1,4,4
71,2,1,-1,2,99,4
64,1,1,-1,2,99,4
69,1,1,-1,2,2,3
67,1,8,-1,1,6,3
58,1,4,-1,2,1,3
19,3,-1,-1,2,99,2
42,1,-1,-1,2,3,4
24,3,-1,-1,2,3,2
77,1,8,-1,2,6,4
37,1,5,-1,2,1,4
55,1,-1,-1,2,7,2
69,1,-1,-1,2,4,4
68,1,1,-1,2,2,4
24,1,1,-1,2,2,4
59,1,1,-1,2,5,2
29,2,-1,-1,2,2,3
-9,3,-1,-1,1,5,2
73,2,8,-1,1,6,3
39,2,-1,-1,2,4,3
-9,1,-1,-1,1,99,2
77,1,7,1,2,5,4
-9,1,4,-1,2,5,2
-9,1,8,-1,1,99,4
53,1,-1,-1,1,7,2
53,2,7,-1,2,99,3
68,1,8,-1,1,6,2
40,1,6,-1,2,2,2
25,2,-1,-1,2,2,4
40,1,-1,-1,2,3,4
43,3,-1,-1,2,4,2
51,1,-1,-1,2,3,2
57,1,-1,-1,2,99,3
65,3,10,-1,1,5,4
80,1,-1,-1,2,4,3
42,2,8,-1,2,6,2
48,1,1,-1,2,99,4
38,3,-1,-1,2,99,2
31,3,-1,-1,1,99,4
65,2,-1,-1,2,3,4
41,2,-1,-1,2,7,1
-9,2,-1,-1,2,-9,1
80,3,-1,1,2,2,3
40,1,8,-1,2,4,1
38,1,-1,-1,2,1,3
68,1,1,1,2,2,3
30,2,-1,-1,2,99,3
65,2,-1,-1,2,5,4
66,1,8,-1,1,6,4
51,1,8,-1,1,6,2
51,1,-1,-1,2,6,3
20,1,1,-1,2,99,4
32,2,5,-1,1,3,2
41,3,-1,-1,2,6,4
57,1,-1,-1,2,5,3
54,2,1,-1,2,4,4
42,3,-1,-1,1,5,4
52,1,-1,-1,1,4,4
76,1,8,-1,1,6,3
65,1,-1,-1,2,4,3
72,1,1,1,2,3,4
39,2,5,1,2,2,2
47,2,10,-1,2,4,3
40,1,-1,-1,1,7,2
27,1,-1,-1,2,5,2
32,1,5,-1,2,2,2
66,2,1,-1,2,1,3
64,1,-1,-1,2,4,2
67,1,1,-1,2,2,4
31,3,-1,-1,1,5,3
72,1,1,-1,2,2,3
45,1,8,-1,1,6,4
24,3,5,1,2,1,1
29,1,1,-1,2,2,3
39,1,-1,-1,2,2,3
52,2,1,-1,2,3,3
57,1,-1,-1,2,6,2
56,1,8,-1,2,6,2
27,1,1,-1,2,99,3
46,3,-1,-1,2,99,2
57,3,8,-1,1,5,3
75,1,1,-1,2,3,4
54,2,-1,-1,2,1,4
71,1,8,-1,1,4,3
42,1,1,-1,2,4,3
58,2,7,-1,2,4,2
58,1,-1,-1,2,3,3
69,2,-1,-1,2,2,3
19,1,-1,-1,2,7,3
34,1,-1,-1,1,5,4
53,1,1,-1,2,4,2
72,1,8,-1,2,99,2
44,2,2,1,2,2,4
36,3,8,-1,1,5,1
25,3,-1,-1,2,2,2
55,1,1,-1,2,2,4
33,1,8,-1,1,6,4
78,1,8,-1,1,6,4
51,1,-1,-1,2,6,4
80,1,1,-1,2,2,4
51,1,8,-1,1,6,2
55,3,-1,-1,2,4,2
18,1,-1,-1,2,1,1
65,2,-1,-1,1,5,4
43,2,-1,-1,2,4,4
18,1,1,-1,2,4,4
51,1,-1,-1,2,2,2
35,2,-1,-1,2,5,2
69,1,2,1,2,2,3
75,2,-1,-1,2,99,4
63,1,8,-1,1,6,2
80,2,9,-1,2,6,4
33,2,-1,-1,2,99,1
68,1,7,1,2,3,4
28,2,8,-1,1,6,2
27,2,8,-1,2,6,3
33,1,-1,-9,2,4,2
30,2,-1,-1,2,7,4
53,1,1,-1,2,2,4
58,1,-1,-1,1,99,2
27,2,6,-1,2,3,1
50,1,8,-1,2,6,3
-9,1,-1,-1,2,6,3
37,1,1,-1,2,4,3
63,2,-1,-1,1,5,3
19,2,-1,-1,2,4,4
25,1,1,1,2,2,3
71,3,-1,-1,1,99,3
55,2,-1,-1,2,99,3
29,1,-1,-1,2,7,2
52,1,-1,-1,2,6,4
32,3,-1,-1,2,3,2
52,2,8,-1,1,5,3
66,1,8,-1,1,6,4
66,1,-1,-1,2,4,4
57,1,8,-1,1,6,3
39,2,-1,-1,2,5,2
21,2,-1,-1,2,3,3
34,2,-1,-1,2,5,4
-9,1,8,-1,2,5,4
35,1,5,-1,2,5,2
80,1,-1,-1,2,3,3
26,2,8,-1,2,4,4
75,2,-1,-1,-9,4,3
34,1,-1,-1,2,6,3
43,2,-1,-1,1,4,4
21,2,-1,-1,2,3,2
25,1,1,-1,2,2,2
45,2,-1,-1,2,7,2
35,2,-1,-1,2,99,4
18,2,-1,-1,2,3,2
39,1,-1,-1,2,5,2
71,2,8,-1,1,6,4
-9,1,5,-1,2,4,2
55,3,-1,-1,2,4,2
-9,1,8,-1,1,99,3
78,3,-1,-1,2,99,-9
44,2,-1,-1,2,3,2
68,2,5,-1,2,99,3
35,2,-1,-1,2,4,2
63,2,1,1,2,4,4
72,2,-1,-1,2,99,4
74,1,7,-1,2,3,4
-9,1,-1,-1,2,99,2
76,1,1,-1,2,4,4
26,3,-1,-1,2,99,2
39,1,-1,-1,2,3,3
31,2,-1,-1,2,4,3
34,2,-1,-1,2,99,1
38,2,-1,-1,1,99,3
58,1,-1,-1,1,5,3
63,1,6,-1,2,3,4
73,1,1,-1,2,1,3
43,2,-1,-1,2,5,2
80,3,-1,-1,2,6,2
29,1,-1,-1,2,3,2
71,1,1,-1,2,4,3
49,3,-1,-1,2,99,2
63,1,-1,-1,2,3,3
34,2,7,-1,2,1,2
65,1,1,-1,2,2,2
31,2,-1,-1,2,6,4
79,1,-1,-1,2,4,4
67,1,8,-1,1,6,4
65,3,-1,-1,2,99,3
30,2,-1,-1,2,4,4
50,1,-1,-1,2,3,4
71,1,1,-1,2,2,3
73,1,-9,-1,2,2,3
50,2,-1,-1,2,5,2
30,3,-1,-1,2,3,2
41,1,5,-1,2,2,3
-9,1,8,-1,2,6,3
18,1,-1,-1,1,7,2
77,1,8,-1,1,4,3
19,2,1,-1,2,3,4
40,3,-1,-1,2,4,3
74,1,8,-1,1,6,2
37,2,1,1,2,2,2
75,2,8,-1,1,99,3
37,3,-1,-1,2,5,4
80,3,-1,-1,2,7,1
69,1,-1,-1,2,5,3
59,2,-1,-1,1,99,3
22,1,8,-1,2,6,4
30,1,-9,-1,2,4,2
44,1,5,-1,2,99,3
64,1,6,-1,2,2,4
40,2,-1,-1,1,6,2
61,1,4,-1,2,3,4
29,1,-1,-1,2,1,2
78,1,2,-1,2,1,3
71,2,7,-1,2,99,4
45,1,1,-1,2,2,2
66,1,8,-1,1,7,4
52,1,-1,-1,2,6,3
40,1,-1,-1,2,7,4
41,2,9,-1,2,99,1
31,1,3,-1,2,4,2
66,1,1,1,2,99,4
24,2,-1,-1,1,6,2
34,1,1,-1,2,3,3
41,1,-1,-1,2,5,2
24,2,-1,-1,2,2,1
29,2,1,1,2,99,1
36,2,8,-1,2,5,2
41,1,8,-1,1,6,3
80,2,-1,-1,2,99,2
57,3,-1,-1,2,4,2
57,1,-1,-1,1,6,3
51,1,8,2,1,4,4
66,2,8,-1,1,99,2
45,1,6,-1,2,2,4
25,2,8,-1,1,5,4
28,2,8,-1,1,7,3
72,1,8,-1,1,7,2
36,3,8,-1,1,6,3
21,3,1,-1,2,2,3
64,2,-1,-1,2,2,2
33,2,-1,-1,1,6,3
47,1,8,-1,2,6,3
28,2,5,-1,2,2,2
40,1,-1,-1,1,4,4
27,1,5,-1,2,4,3
68,2,-1,-1,2,4,4
19,3,-1,-1,1,7,4
39,2,-1,-1,1,6,3
20,2,1,1,2,7,1
46,2,-1,-1,2,3,2
55,2,8,-1,2,6,3
56,1,8,-1,1,6,4
68,1,1,-1,2,99,3
74,1,-1,-1,1,6,3
28,1,-1,-1,2,1,2
68,1,-1,-1,2,6,4
21,1,8,-1,1,6,2
61,1,8,-1,1,6,4
31,2,-1,-1,2,99,3
-9,1,8,2,1,6,2
72,1,-1,-1,2,99,2
72,1,-1,-1,2,6,3
59,1,1,-1,2,3,2
62,2,-1,-1,1,6,4
-9,2,-1,-1,2,3,2
35,3,-1,-1,1,4,3
38,2,-1,-1,2,3,2
21,2,8,-1,1,5,3
48,1,5,-1,2,6,2
41,1,-1,-1,2,2,2
46,3,-1,-1,1,4,2
34,2,1,1,2,4,3
44,2,1,-1,2,4,3
61,2,2,-1,1,4,3
48,3,-1,-1,2,4,2
35,1,-1,-1,2,7,3
35,2,-1,-1,2,99,4
58,3,8,-1,2,99,4
68,2,-1,-1,2,4,3
60,2,-1,-1,1,3,3
70,1,8,-1,2,7,2
63,1,8,-1,1,5,3
47,1,8,-1,1,7,3
69,1,1,1,2,2,4
66,1,8,-1,1,4,4
30,3,-1,-1,2,4,2
25,2,-1,-1,1,99,2
52,2,8,-1,1,6,4
37,2,10,-1,2,4,4
75,1,-1,-1,2,4,3
57,3,-1,-1,2,99,4
50,2,-1,-1,2,2,3
63,1,1,-1,2,2,4
39,1,8,-1,1,4,4
63,1,1,-1,2,4,4
47,1,1,-1,2,4,2
32,2,8,-1,1,4,4
67,2,5,-1,2,2,2
61,1,1,-1,2,3,4
35,3,-1,-1,2,99,2
77,2,-1,-1,2,99,2
53,2,-1,-1,2,6,4
23,3,-1,-1,1,4,3
27,2,-1,-1,2,6,2
-9,1,3,-1,2,4,3
80,1,8,-1,1,6,3
35,2,-1,-1,1,99,4
79,2,8,-1,2,7,4
49,2,2,-1,2,3,3
57,2,-1,-1,1,6,4
70,1,2,-1,2,2,2
33,3,-1,-1,2,4,2
60,1,-1,-1,2,5,4
32,1,1,-1,2,2,4
55,2,10,-1,2,5,3
67,1,8,-1,1,6,2
-9,2,2,-1,2,5,2
29,3,3,-1,2,3,2
34,2,8,-1,1,99,2
60,3,8,-1,1,6,4
-9,1,-1,-1,2,3,2
57,1,1,-1,2,3,3
80,1,1,1,2,2,4
24,3,-1,-1,2,99,2
47,2,-1,-1,1,5,4
34,3,-1,-1,2,99,1
75,1,6,-1,2,99,4
38,2,1,-1,2,1,3
32,2,-1,-1,2,4,2
29,2,-1,-1,2,2,4
71,1,4,-1,2,2,4
61,1,-1,-1,2,2,3
37,3,-1,-1,2,4,4
66,2,8,-1,2,4,3
37,1,8,-1,1,6,3
-9,1,-1,-1,1,6,4
75,1,-1,-1,2,99,4
29,1,1,-1,2,2,1
56,1,-1,-1,2,4,4
31,3,-1,-1,1,99,3
65,1,-1,-1,2,99,2
66,1,-1,-1,1,6,3
64,1,-1,-1,2,4,2
23,2,8,-1,1,4,5
39,1,-1,-1,2,99,3
29,1,-1,-1,2,4,4
27,3,10,-1,2,99,2
37,2,8,-1,1,6,4
30,1,5,-1,2,3,2
42,1,-1,-1,2,2,2
29,2,-1,-1,1,5,3
53,3,-1,-1,2,4,1
80,1,8,-1,2,4,3
67,1,4,-1,2,3,3
-9,2,-1,-1,1,5,2
73,1,-1,-1,2,6,4
70,1,-1,-1,1,4,4
33,3,-1,-1,2,5,2
53,1,-1,-1,1,6,3
58,2,6,-1,2,3,4
39,2,8,-1,2,6,2
45,1,-1,-1,2,4,3
65,2,-1,-1,2,3,2
58,1,6,-1,2,1,3
66,1,-1,-1,2,2,3
51,1,-1,-1,2,3,3
51,1,1,-1,2,3,4
55,2,-1,-1,2,5,4
29,3,-1,-1,2,5,2
32,2,-1,-1,2,6,4
26,3,-1,-1,2,3,4
73,1,8,-1,2,6,4
24,3,-1,-1,1,99,3
74,1,-1,-1,1,6,4
46,2,8,-1,2,5,3
48,1,-1,-1,1,4,3
54,1,-1,-1,2,6,3
27,2,5,-1,2,4,1
32,3,-1,-1,2,4,1
42,2,1,-1,2,99,2
36,2,1,-1,2,2,2
47,2,8,-1,2,4,3
39,1,5,-1,2,2,2
52,1,8,-1,1,5,2
60,1,-1,-1,2,4,4
80,1,1,-1,2,99,2
64,1,-1,-1,2,4,3
61,1,-1,-1,2,3,4
72,1,-1,-1,2,7,2
58,1,1,1,2,2,4
44,3,-1,-1,2,2,2
75,1,8,-1,1,7,3
77,1,-1,-1,2,4,3
67,2,1,-1,2,2,3
65,1,-1,-1,2,3,4
58,1,-1,-1,1,4,4
67,2,8,-1,1,5,2
49,1,1,-1,2,2,2
55,1,1,-1,2,99,3
79,2,-1,-1,2,4,1
70,1,-1,-1,1,6,4
67,1,8,-1,1,6,2
33,1,1,-1,2,3,3
38,2,1,-1,2,3,2
44,1,6,-1,2,1,2
80,1,1,1,2,4,4
27,1,-1,-1,2,4,3
76,1,-1,-1,1,6,2
33,1,-1,-1,2,2,3
72,1,-1,-1,1,6,3
80,3,8,-1,1,4,4
53,2,-1,-1,2,6,3
80,1,1,-1,2,2,3
68,1,8,-1,1,6,4
42,1,6,-1,2,99,4
74,1,5,-1,2,2,4
-9,2,8,-1,1,5,4
68,1,8,-1,1,7,4
55,1,8,-1,1,6,4
35,2,8,-1,1,6,2
80,1,2,-1,2,2,4
60,1,3,-1,2,2,3
80,1,8,-1,1,6,4
74,1,-1,-1,2,2,4
29,2,-1,-1,2,5,2
61,1,3,-1,2,4,3
43,2,6,-1,2,3,3
68,2,8,-1,-9,6,4
57,2,8,-1,1,6,3
23,1,-1,-1,2,3,2
78,1,1,-1,2,99,3
64,1,1,-1,2,3,2
76,1,8,-1,1,6,-9
-9,2,3,-1,1,6,4
58,2,8,-1,2,6,4
68,1,-1,-1,1,6,2
68,1,1,-1,2,3,4
59,1,7,-1,2,2,3
41,1,-1,-1,1,99,4
30,2,1,-1,2,4,2
35,2,-1,-1,2,4,4
69,3,8,-1,2,99,4
-9,2,1,-1,2,5,4
21,1,5,-1,2,2,4
-9,1,-9,-1,2,2,4
34,2,-1,-1,2,4,3
80,2,1,1,2,99,5
49,1,-1,-1,2,5,2
73,3,-1,-1,2,99,2
62,3,-1,-1,2,4,2
19,2,-1,-1,2,4,5
52,3,-1,-1,2,5,2
57,1,1,-1,2,2,3
44,3,-1,-1,2,5,4
40,2,-1,-1,1,4,3
44,1,8,-1,2,7,4
44,1,-1,-1,2,4,3
72,1,-1,-1,1,6,4
71,1,8,-1,1,7,2
36,2,1,-1,2,3,3
56,2,8,-1,2,5,3
56,1,-1,-1,1,5,2
66,3,-1,-1,2,4,4
66,2,8,-1,2,6,3
-9,1,-1,-1,2,4,2
48,2,-1,-1,2,4,4
44,1,1,-1,2,2,4
30,2,-1,-1,2,3,2
80,2,8,-1,2,6,3
80,1,-1,-1,2,5,3
37,2,8,-1,2,4,3
30,3,-1,-1,2,1,3
36,1,-1,-1,2,4,2
34,2,-1,-1,2,7,2
59,2,1,-1,2,3,4
51,2,-1,-1,2,4,2
-9,1,-1,-1,1,4,2
30,2,-1,-1,2,4,2
80,1,-1,-1,2,4,3
80,2,8,-1,2,4,3
25,3,-1,-1,2,6,2
58,1,1,-1,2,99,3
65,1,1,-1,2,3,3
38,3,8,-1,1,6,3
61,1,8,-1,1,6,2
38,1,3,-1,2,2,4
33,1,2,-1,2,2,3
-9,1,-1,2,1,5,2
64,2,8,-1,1,99,4
70,2,1,-1,2,2,4
28,2,-1,-1,2,3,2
34,2,-1,-1,2,2,3
38,3,-1,-1,1,99,3
66,1,1,-1,2,3,3
34,3,-1,-1,2,5,2
40,3,8,-1,2,7,2
60,1,8,-1,1,99,4
20,2,-1,-1,2,5,2
60,1,6,-1,2,2,4
56,1,8,-1,2,6,3
72,1,1,1,2,3,4
68,2,-1,-1,2,4,4
56,2,-1,-1,2,99,2
60,1,-1,-1,1,3,4
56,2,-1,-1,2,3,3
39,1,1,-1,2,4,2
38,1,-1,-1,2,3,3
65,1,4,-1,2,4,4
22,3,-1,-1,1,4,4
39,2,1,-1,2,4,2
66,1,8,-1,1,7,3
44,3,1,-1,2,4,2
46,1,-1,-1,2,2,3
80,1,8,-1,1,7,3
49,1,8,-1,1,99,4
50,2,-1,-1,2,99,4
70,1,1,-1,2,2,3
57,1,5,-1,2,2,4
-9,2,-1,-1,2,4,3
41,2,-1,-1,1,3,4
46,1,-1,-1,2,4,4
80,2,-1,-1,1,6,3
